permutation,Agent2_1_SA_EndSpeed,Agent2_1_SA_DynamicDuration,Agent2_1_SA_DynamicShape,Agent2_1_SA_DynamicDelay,Agent2_1_TA_Times,Agent2_1_TA_Period,Agent2_1_TA_Offset,Agent2_1_Delay,Agent2_S,Agent2_Speed,Agent2_Type,Agent1_1_SA_DynamicShape,Agent1_1_SA_DynamicDuration,Agent1_1_SA_DynamicDelay,Agent1_1_SA_EndSpeed,Agent1_1_TA_DynamicShape,Agent1_1_TA_DynamicDuration,Agent1_1_TA_DynamicDelay,Agent1_1_Delay,Agent1_S,Agent1_Speed,Agent1_Type,Ego_S,Ego_Speed,Ego_Vehicle
01BL-KEEP_02FS-ZZ_1_117_of_243.txt,60.0,5.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_240_of_243.txt,50.0,5.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_209_of_243.txt,40.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_60_of_243.txt,50.0,5.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_44_of_243.txt,60.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_107_of_243.txt,60.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_49_of_243.txt,50.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_143_of_243.txt,60.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_200_of_243.txt,40.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_42_of_243.txt,50.0,5.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_30_of_243.txt,40.0,5.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_169_of_243.txt,60.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_57_of_243.txt,40.0,5.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_226_of_243.txt,40.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_97_of_243.txt,60.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_183_of_243.txt,40.0,5.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_230_of_243.txt,50.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_214_of_243.txt,60.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_229_of_243.txt,50.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_217_of_243.txt,40.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_113_of_243.txt,50.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_174_of_243.txt,40.0,5.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_29_of_243.txt,40.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_164_of_243.txt,40.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,60.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_40_of_243.txt,50.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,50.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_70_of_243.txt,60.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_55_of_243.txt,40.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_157_of_243.txt,50.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_139_of_243.txt,50.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_78_of_243.txt,50.0,5.0,linear,1.0,3.0,1.0,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_74_of_243.txt,40.0,5.0,linear,1.0,3.0,0.6,1.5,0.0,65.0,60.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_91_of_243.txt,40.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,50.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_13_of_243.txt,50.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,50.0,car_red,linear,5.0,1.0,40.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
01BL-KEEP_02FS-ZZ_1_61_of_243.txt,60.0,5.0,linear,1.0,3.0,0.2,1.5,0.0,65.0,40.0,car_red,linear,5.0,1.0,60.0,Other,5.0,0.0,0.0,35.0,40.0,bicycle,40.0,40.0,car_white
